GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
51136	5.31e-04	6.01e-05	0.144	-4.012589	-0.575913	2254.99	RNFT1	ring finger protein, transmembrane 1
81631	5.36e-04	6.06e-05	0.116	-4.010309	-0.465307	3364.58	MAP1LC3B	microtubule associated protein 1 light chain 3 beta
56926	5.36e-04	6.06e-05	0.23	4.010441	0.922355	324.82	NCLN	nicalin
54751	5.38e-04	6.10e-05	0.227	4.00903	0.909777	240.92	FBLIM1	filamin binding LIM protein 1
5881	5.38e-04	6.09e-05	0.298	4.009163	1.193172	214.44	RAC3	Rac family small GTPase 3
23604	5.40e-04	6.12e-05	0.19	-4.008052	-0.76278	428.78	DAPK2	death associated protein kinase 2
9785	5.40e-04	6.13e-05	0.145	4.007783	0.582865	2167.53	DHX38	DEAH-box helicase 38
150084	5.46e-04	6.20e-05	0.298	-4.0049	-1.193468	124	IGSF5	immunoglobulin superfamily member 5
5754	5.49e-04	6.24e-05	0.253	4.003542	1.012345	297.42	PTK7	protein tyrosine kinase 7 (inactive)
1856	5.54e-04	6.30e-05	0.193	4.001469	0.77031	635.22	DVL2	dishevelled segment polarity protein 2
10209	5.59e-04	6.36e-05	0.108	-3.998906	-0.430046	10755.34	EIF1	eukaryotic translation initiation factor 1
9804	5.60e-04	6.37e-05	0.115	-3.998613	-0.458266	7321.41	TOMM20	translocase of outer mitochondrial membrane 20
6187	5.62e-04	6.40e-05	0.142	3.997707	0.567431	15601.22	RPS2	ribosomal protein S2
5606	5.65e-04	6.44e-05	0.182	3.996065	0.725765	480.16	MAP2K3	mitogen-activated protein kinase kinase 3
1945	5.66e-04	6.46e-05	0.224	3.995266	0.896101	274.6	EFNA4	ephrin A4
63925	5.66e-04	6.46e-05	0.207	3.995385	0.825626	387.71	ZNF335	zinc finger protein 335
6732	5.67e-04	6.47e-05	0.116	-3.995066	-0.463667	4339.42	SRPK1	SRSF protein kinase 1
10772	5.69e-04	6.50e-05	0.119	-3.99374	-0.475889	7490	SRSF10	serine and arginine rich splicing factor 10
9147	5.69e-04	6.50e-05	0.134	-3.99384	-0.534283	2067	NEMF	nuclear export mediator factor
58516	5.69e-04	6.51e-05	0.125	-3.99351	-0.499796	2670.7	SINHCAF	SIN3-HDAC complex associated factor
26354	5.71e-04	6.53e-05	0.13	-3.992697	-0.518894	1974.7	GNL3	G protein nucleolar 3
63941	5.72e-04	6.55e-05	0.317	3.992177	1.267284	124.31	NECAB3	N-terminal EF-hand calcium binding protein 3
10869	5.72e-04	6.56e-05	0.156	3.991871	0.623543	1086.42	USP19	ubiquitin specific peptidase 19
201176	5.73e-04	6.57e-05	0.28	3.99132	1.118746	221.89	ARHGAP27	Rho GTPase activating protein 27
125950	5.77e-04	6.62e-05	0.171	3.98955	0.681098	1088.97	RAVER1	ribonucleoprotein, PTB binding 1
79953	5.79e-04	6.65e-05	0.676	-3.988487	-2.695087	26.55	SYNDIG1	synapse differentiation inducing 1
79627	5.80e-04	6.67e-05	0.15	-3.987903	-0.596715	1351.15	OGFRL1	opioid growth factor receptor like 1
120071	5.87e-04	6.75e-05	0.381	3.98501	1.517923	115.98	LARGE2	LARGE xylosyl- and glucuronyltransferase 2
6917	5.89e-04	6.77e-05	0.122	-3.984211	-0.488021	6641.83	TCEA1	transcription elongation factor A1
4953	5.89e-04	6.78e-05	0.111	-3.983969	-0.443653	3930.78	ODC1	ornithine decarboxylase 1
5598	5.94e-04	6.84e-05	0.289	3.981891	1.1504	160.37	MAPK7	mitogen-activated protein kinase 7
64837	5.96e-04	6.86e-05	0.2	3.980969	0.795014	872.17	KLC2	kinesin light chain 2
23149	5.96e-04	6.87e-05	0.284	3.980727	1.131935	171.55	FCHO1	FCH and mu domain containing endocytic adaptor 1
55326	5.96e-04	6.88e-05	0.14	-3.980445	-0.557238	1952.35	AGPAT5	1-acylglycerol-3-phosphate O-acyltransferase 5
50808	5.98e-04	6.91e-05	0.128	-3.979486	-0.509173	3403	AK3	adenylate kinase 3
55072	6.02e-04	6.95e-05	0.201	3.977821	0.798902	782.56	RNF31	ring finger protein 31
84186	6.07e-04	7.01e-05	0.152	-3.97578	-0.606043	765.1	ZCCHC7	zinc finger CCHC-type containing 7
91252	6.07e-04	7.02e-05	0.308	3.975755	1.223377	243.75	SLC39A13	solute carrier family 39 member 13
1059	6.09e-04	7.05e-05	0.159	3.974658	0.631046	2526.83	CENPB	centromere protein B
91768	6.11e-04	7.07e-05	0.155	3.973798	0.615653	802.96	CABLES1	Cdk5 and Abl enzyme substrate 1
27230	6.13e-04	7.11e-05	0.122	-3.972729	-0.483851	6741.13	SERP1	stress associated endoplasmic reticulum protein 1
10236	6.14e-04	7.12e-05	0.108	-3.972345	-0.429601	10197.93	HNRNPR	heterogeneous nuclear ribonucleoprotein R
1645	6.18e-04	7.17e-05	0.193	-3.970495	-0.767693	345.54	AKR1C1	aldo-keto reductase family 1 member C1
7706	6.21e-04	7.20e-05	0.109	3.969481	0.433404	5256.34	TRIM25	tripartite motif containing 25
49856	6.23e-04	7.24e-05	0.214	3.968348	0.847423	325.27	WRAP73	WD repeat containing, antisense to TP73
56649	6.24e-04	7.25e-05	0.156	3.968062	0.619455	752.63	TMPRSS4	transmembrane serine protease 4
64601	6.26e-04	7.28e-05	0.173	3.966942	0.685334	576.17	VPS16	VPS16 core subunit of CORVET and HOPS complexes
55366	6.27e-04	7.29e-05	0.148	-3.966478	-0.588887	914.43	LGR4	leucine rich repeat containing G protein-coupled receptor 4
9092	6.28e-04	7.32e-05	0.186	3.965777	0.736769	1587.35	SART1	spliceosome associated factor 1, recruiter of U4/U6.U5 tri-snRNP
3276	6.28e-04	7.31e-05	0.156	3.965854	0.618316	3059.29	PRMT1	protein arginine methyltransferase 1
4967	6.32e-04	7.37e-05	0.149	3.964129	0.59042	2640.35	OGDH	oxoglutarate dehydrogenase
83451	6.34e-04	7.40e-05	0.175	3.963109	0.693358	1221.5	ABHD11	abhydrolase domain containing 11
1111	6.40e-04	7.47e-05	0.123	-3.960861	-0.486174	2215.53	CHEK1	checkpoint kinase 1
3875	6.44e-04	7.53e-05	0.132	3.95904	0.523406	114577.74	KRT18	keratin 18
113000	6.44e-04	7.52e-05	0.323	3.959063	1.277276	145.05	RPUSD1	RNA pseudouridine synthase domain containing 1
8045	6.45e-04	7.54e-05	0.304	3.958589	1.205284	127.22	RASSF7	Ras association domain family member 7
100130283	6.48e-04	7.59e-05	0.215	3.957147	0.851004	328.54	LOC100130283	uncharacterized LOC100130283
9810	6.48e-04	7.58e-05	0.153	3.957229	0.6067	2728.37	RNF40	ring finger protein 40
11183	6.51e-04	7.62e-05	0.131	-3.956105	-0.517794	2237.89	MAP4K5	mitogen-activated protein kinase kinase kinase kinase 5
4486	6.51e-04	7.63e-05	0.307	3.955754	1.212682	136.59	MST1R	macrophage stimulating 1 receptor
29925	6.52e-04	7.65e-05	0.188	3.955061	0.745007	581.44	GMPPB	GDP-mannose pyrophosphorylase B
50855	6.52e-04	7.64e-05	0.402	3.955301	1.588268	67.24	PARD6A	par-6 family cell polarity regulator alpha
146691	6.52e-04	7.65e-05	0.157	3.95504	0.619422	1634.8	TOM1L2	target of myb1 like 2 membrane trafficking protein
6120	6.54e-04	7.68e-05	0.119	-3.954142	-0.470549	3604.59	RPE	ribulose-5-phosphate-3-epimerase
5218	6.54e-04	7.68e-05	0.175	-3.954265	-0.692574	467.18	CDK14	cyclin dependent kinase 14
3696	6.54e-04	7.69e-05	0.174	-3.953834	-0.689332	475.32	ITGB8	integrin subunit beta 8
140459	6.65e-04	7.82e-05	0.182	3.949741	0.719729	763.68	ASB6	ankyrin repeat and SOCS box containing 6
8721	6.65e-04	7.82e-05	0.168	3.94973	0.662774	3247.8	EDF1	endothelial differentiation related factor 1
170506	6.67e-04	7.85e-05	0.123	-3.948813	-0.484822	4535.01	DHX36	DEAH-box helicase 36
6709	6.69e-04	7.88e-05	0.124	3.947879	0.491459	7102.05	SPTAN1	spectrin alpha, non-erythrocytic 1
54828	6.70e-04	7.90e-05	0.125	3.947465	0.493306	10972.78	BCAS3	BCAS3 microtubule associated cell migration factor
790	6.72e-04	7.93e-05	0.145	3.946582	0.572164	3643.51	CAD	carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase
339122	6.76e-04	7.98e-05	0.287	3.945131	1.132568	142.57	RAB43	RAB43, member RAS oncogene family
11218	6.77e-04	8.00e-05	0.144	-3.944456	-0.569438	1075.82	DDX20	DEAD-box helicase 20
6049	6.79e-04	8.03e-05	0.129	-3.943596	-0.510125	2505.93	RNF6	ring finger protein 6
64755	6.81e-04	8.05e-05	0.195	3.942911	0.768582	999.47	RUSF1	RUS family member 1
6687	6.83e-04	8.09e-05	0.138	3.94184	0.542627	1353.11	SPG7	SPG7 matrix AAA peptidase subunit, paraplegin
79009	6.84e-04	8.10e-05	0.129	-3.941349	-0.51	1614.42	DDX50	DExD-box helicase 50
107987228	6.84e-04	8.11e-05	0.274	3.941244	1.078045	157.42	LOC107987228	uncharacterized LOC107987228
51588	6.84e-04	8.11e-05	0.21	3.94104	0.827597	298.65	PIAS4	protein inhibitor of activated STAT 4
23135	6.87e-04	8.14e-05	0.205	3.940105	0.807375	377.94	KDM6B	lysine demethylase 6B
11103	6.90e-04	8.19e-05	0.131	-3.938823	-0.514189	2885.38	KRR1	KRR1 small subunit processome component homolog
219333	6.95e-04	8.26e-05	0.128	-3.936803	-0.502463	2513.03	USP12	ubiquitin specific peptidase 12
10507	6.96e-04	8.27e-05	0.168	3.936344	0.662506	627.89	SEMA4D	semaphorin 4D
11313	7.03e-04	8.35e-05	0.225	3.934061	0.883859	514.56	LYPLA2	lysophospholipase 2
3661	7.03e-04	8.36e-05	0.18	3.933737	0.709463	894.73	IRF3	interferon regulatory factor 3
85014	7.07e-04	8.42e-05	0.183	3.93215	0.720134	1187.66	TMEM141	transmembrane protein 141
23053	7.07e-04	8.43e-05	0.194	3.931956	0.763292	787.91	ZSWIM8	zinc finger SWIM-type containing 8
3837	7.07e-04	8.43e-05	0.106	-3.931956	-0.416053	22051.29	KPNB1	karyopherin subunit beta 1
170954	7.09e-04	8.46e-05	0.186	3.931033	0.729902	528.62	PPP1R18	protein phosphatase 1 regulatory subunit 18
23705	7.09e-04	8.46e-05	0.133	-3.930989	-0.524503	1203.81	CADM1	cell adhesion molecule 1
26505	7.13e-04	8.52e-05	0.132	3.92942	0.517474	1850.56	CNNM3	cyclin and CBS domain divalent metal cation transport mediator 3
55681	7.13e-04	8.51e-05	0.119	-3.929427	-0.467609	5289.86	SCYL2	SCY1 like pseudokinase 2
622	7.14e-04	8.53e-05	0.156	3.92894	0.614217	820.77	BDH1	3-hydroxybutyrate dehydrogenase 1
7515	7.14e-04	8.54e-05	0.179	3.928855	0.70443	1188.5	XRCC1	X-ray repair cross complementing 1
113251	7.14e-04	8.54e-05	0.117	-3.928642	-0.460329	6508.73	LARP4	La ribonucleoprotein 4
5229	7.16e-04	8.57e-05	0.133	-3.927915	-0.520495	1800.15	PGGT1B	protein geranylgeranyltransferase type I subunit beta
4175	7.16e-04	8.58e-05	0.107	-3.927538	-0.418733	10539.42	MCM6	minichromosome maintenance complex component 6
83638	7.16e-04	8.59e-05	0.198	3.927399	0.777343	511.37	C11orf68	chromosome 11 open reading frame 68
4728	7.26e-04	8.71e-05	0.221	3.924047	0.866202	544.67	NDUFS8	NADH:ubiquinone oxidoreductase core subunit S8
26286	7.29e-04	8.74e-05	0.145	-3.923034	-0.569774	967.37	ARFGAP3	ADP ribosylation factor GTPase activating protein 3
84259	7.35e-04	8.83e-05	0.149	-3.920713	-0.583641	893.2	DCUN1D5	defective in cullin neddylation 1 domain containing 5
1155	7.36e-04	8.85e-05	0.166	3.920238	0.649495	1033.36	TBCB	tubulin folding cofactor B
4799	7.37e-04	8.86e-05	0.12	-3.91994	-0.469782	2142.75	NFX1	nuclear transcription factor, X-box binding 1
7317	7.39e-04	8.89e-05	0.128	3.919021	0.502543	8588.75	UBA1	ubiquitin like modifier activating enzyme 1
84309	7.41e-04	8.92e-05	0.167	3.918331	0.655288	738.31	NUDT16L1	nudix hydrolase 16 like 1
9215	7.41e-04	8.93e-05	0.13	-3.918073	-0.508235	1913.9	LARGE1	LARGE xylosyl- and glucuronyltransferase 1
10069	7.47e-04	8.99e-05	0.139	-3.916222	-0.543601	1270.09	RWDD2B	RWD domain containing 2B
151246	7.51e-04	9.06e-05	0.146	-3.914349	-0.570056	1194.63	SGO2	shugoshin 2
57419	7.51e-04	9.06e-05	0.125	-3.914381	-0.48785	2140.24	SLC24A3	solute carrier family 24 member 3
9146	7.57e-04	9.13e-05	0.165	3.912545	0.643903	1136.6	HGS	hepatocyte growth factor-regulated tyrosine kinase substrate
10273	7.58e-04	9.15e-05	0.202	3.912134	0.790941	751.62	STUB1	STIP1 homology and U-box containing protein 1
2202	7.60e-04	9.18e-05	0.139	3.911322	0.541973	1114.65	EFEMP1	EGF containing fibulin extracellular matrix protein 1
58190	7.60e-04	9.19e-05	0.189	3.911132	0.738585	1435.24	CTDSP1	CTD small phosphatase 1
121441	7.65e-04	9.26e-05	0.128	-3.909196	-0.499664	2942.42	NEDD1	NEDD1 gamma-tubulin ring complex targeting factor
55332	7.66e-04	9.27e-05	0.146	3.90901	0.571952	1035.93	DRAM1	DNA damage regulated autophagy modulator 1
51006	7.67e-04	9.28e-05	0.169	3.908567	0.660375	961.11	SLC35C2	solute carrier family 35 member C2
5108	7.68e-04	9.31e-05	0.121	-3.90801	-0.473481	4692.13	PCM1	pericentriolar material 1
54765	7.70e-04	9.34e-05	0.111	-3.907121	-0.434817	6635.8	TRIM44	tripartite motif containing 44
64841	7.73e-04	9.38e-05	0.116	-3.906096	-0.452797	6665.94	GNPNAT1	glucosamine-phosphate N-acetyltransferase 1
65010	7.75e-04	9.41e-05	0.2	3.905269	0.780595	368.86	SLC26A6	solute carrier family 26 member 6
284207	7.76e-04	9.43e-05	0.177	3.90484	0.6922	526.77	METRNL	meteorin like, glial cell differentiation regulator
80789	7.77e-04	9.45e-05	0.172	3.904247	0.670817	660.65	INTS5	integrator complex subunit 5
7351	7.77e-04	9.45e-05	0.14	3.904216	0.548256	3264.6	UCP2	uncoupling protein 2
5784	7.78e-04	9.47e-05	0.177	3.903862	0.692408	446.47	PTPN14	protein tyrosine phosphatase non-receptor type 14
22980	7.79e-04	9.49e-05	0.168	3.903316	0.656063	2338.97	TCF25	transcription factor 25
57835	7.82e-04	9.53e-05	0.185	-3.902329	-0.723586	391.94	SLC4A5	solute carrier family 4 member 5
7086	7.87e-04	9.59e-05	0.149	3.900776	0.581782	4421.41	TKT	transketolase
23167	7.87e-04	9.59e-05	0.122	-3.900651	-0.475068	5768.87	EFR3A	EFR3 homolog A
1122	7.87e-04	9.60e-05	0.134	-3.900512	-0.522093	1584.8	CHML	CHM like Rab escort protein
57486	7.96e-04	9.73e-05	0.13	-3.897337	-0.507362	2104.56	NLN	neurolysin
2230	7.96e-04	9.73e-05	0.148	-3.897325	-0.577057	1169.44	FDX1	ferredoxin 1
51293	7.98e-04	9.76e-05	0.333	3.896499	1.296426	110.77	CD320	CD320 molecule
84232	8.00e-04	9.79e-05	0.152	3.895838	0.593156	2222.03	MAF1	MAF1 homolog, negative regulator of RNA polymerase III
7172	8.05e-04	9.86e-05	0.145	-3.894108	-0.565989	869.13	TPMT	thiopurine S-methyltransferase
29	8.10e-04	9.92e-05	0.138	3.892505	0.539096	2172.25	ABR	ABR activator of RhoGEF and GTPase
6470	8.10e-04	9.92e-05	0.128	3.892631	0.498007	2497.39	SHMT1	serine hydroxymethyltransferase 1
8407	8.12e-04	9.95e-05	0.137	3.891764	0.5349	5243.91	TAGLN2	transgelin 2
7301	8.12e-04	9.95e-05	0.209	3.891687	0.812379	300.03	TYRO3	TYRO3 protein tyrosine kinase
3251	8.13e-04	9.98e-05	0.135	-3.891094	-0.524875	3115.49	HPRT1	hypoxanthine phosphoribosyltransferase 1
387521	8.14e-04	1.00e-04	0.139	3.890648	0.541678	1882.47	PEDS1	plasmanylethanolamine desaturase 1
84946	8.16e-04	1.00e-04	0.149	-3.889982	-0.580398	1108.47	LTV1	LTV1 ribosome biogenesis factor
55222	8.19e-04	1.01e-04	0.184	3.889084	0.713664	503.54	LRRC20	leucine rich repeat containing 20
284018	8.25e-04	1.01e-04	0.127	-3.887175	-0.492975	1933.79	C17orf58	chromosome 17 open reading frame 58
150472	8.32e-04	1.02e-04	0.142	-3.884732	-0.552607	1379.47	ZNG1B	Zn regulated GTPase metalloprotein activator 1B
408	8.37e-04	1.03e-04	0.198	3.88329	0.767324	354.89	ARRB1	arrestin beta 1
2099	8.42e-04	1.04e-04	0.109	3.881704	0.421993	16940.44	ESR1	estrogen receptor 1
51162	8.43e-04	1.04e-04	0.299	3.881399	1.159269	160.17	EGFL7	EGF like domain multiple 7
389	8.48e-04	1.05e-04	0.159	3.87978	0.616561	2540.75	RHOC	ras homolog family member C
348262	8.48e-04	1.05e-04	0.36	3.879464	1.397367	161.81	MCRIP1	MAPK regulated corepressor interacting protein 1
51014	8.50e-04	1.05e-04	0.128	-3.878948	-0.494707	4190.24	TMED7	transmembrane p24 trafficking protein 7
55652	8.50e-04	1.05e-04	0.187	3.878771	0.725225	561.51	SLC48A1	solute carrier family 48 member 1
6880	8.50e-04	1.05e-04	0.134	-3.878313	-0.520976	2750.76	TAF9	TATA-box binding protein associated factor 9
79977	8.50e-04	1.05e-04	0.105	-3.878344	-0.40779	8895.96	GRHL2	grainyhead like transcription factor 2
57462	8.50e-04	1.05e-04	0.159	3.878558	0.616213	669.91	MYORG	myogenesis regulating glycosidase (putative)
93973	8.55e-04	1.06e-04	0.135	-3.87684	-0.523679	1186.92	ACTR8	actin related protein 8
4905	8.56e-04	1.06e-04	0.117	-3.876399	-0.453748	3161.13	NSF	N-ethylmaleimide sensitive factor, vesicle fusing ATPase
2180	8.56e-04	1.06e-04	0.141	-3.875864	-0.545756	1034.34	ACSL1	acyl-CoA synthetase long chain family member 1
105375304	8.56e-04	1.06e-04	0.241	-3.875831	-0.933374	204.9	SNX10-AS1	SNX10 antisense RNA 1
7138	8.56e-04	1.06e-04	0.231	3.876021	0.895006	301.83	TNNT1	troponin T1, slow skeletal type
339123	8.57e-04	1.06e-04	0.196	3.875386	0.760727	959.57	JMJD8	jumonji domain containing 8
54962	8.60e-04	1.07e-04	0.15	-3.87442	-0.581958	879.2	TIPIN	TIMELESS interacting protein
84219	8.60e-04	1.07e-04	0.321	3.874372	1.243387	163.35	WDR24	WD repeat domain 24
2539	8.60e-04	1.07e-04	0.165	3.87432	0.641069	3823.6	G6PD	glucose-6-phosphate dehydrogenase
81031	8.60e-04	1.07e-04	0.156	3.874023	0.604795	674.39	SLC2A10	solute carrier family 2 member 10
2821	8.63e-04	1.08e-04	0.134	3.87298	0.519844	6250.71	GPI	glucose-6-phosphate isomerase
124093	8.65e-04	1.08e-04	0.3	3.872332	1.160337	157.87	CCDC78	coiled-coil domain containing 78
84955	8.71e-04	1.09e-04	0.126	-3.870687	-0.48802	2098.52	NUDCD1	NudC domain containing 1
1388	8.73e-04	1.09e-04	0.174	3.869745	0.67462	1520.98	ATF6B	activating transcription factor 6 beta
3955	8.73e-04	1.09e-04	0.194	3.869478	0.750593	527.93	LFNG	LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase
51070	8.73e-04	1.09e-04	0.21	3.869557	0.811682	378.53	NOSIP	nitric oxide synthase interacting protein
84969	8.73e-04	1.09e-04	0.495	3.869841	1.914084	44.71	TOX2	TOX high mobility group box family member 2
254827	8.73e-04	1.09e-04	0.154	3.869182	0.596721	727.17	NAALADL2	N-acetylated alpha-linked acidic dipeptidase like 2
105371084	8.73e-04	1.09e-04	0.14	-3.869099	-0.542305	1035	RSL1D1-DT	RSL1D1 divergent transcript
100132287	8.73e-04	1.09e-04	0.314	3.868657	1.216683	120.51	LOC100132287	uncharacterized LOC100132287
1138	8.73e-04	1.09e-04	0.143	-3.868694	-0.555137	1543.96	CHRNA5	cholinergic receptor nicotinic alpha 5 subunit
57130	8.73e-04	1.09e-04	0.183	3.868709	0.706369	889	ATP13A1	ATPase 13A1
25865	8.76e-04	1.10e-04	0.191	3.867913	0.739473	523.47	PRKD2	protein kinase D2
3685	8.76e-04	1.10e-04	0.113	-3.867639	-0.437352	8507.7	ITGAV	integrin subunit alpha V
64760	8.79e-04	1.10e-04	0.22	3.866711	0.852048	316.17	FHIP2B	FHF complex subunit HOOK interacting protein 2B
11051	8.79e-04	1.10e-04	0.116	-3.866687	-0.449288	8760.94	NUDT21	nudix hydrolase 21
81617	8.80e-04	1.11e-04	0.172	3.866097	0.666493	524.94	CAB39L	calcium binding protein 39 like
10460	8.81e-04	1.11e-04	0.133	3.865848	0.513827	1565.17	TACC3	transforming acidic coiled-coil containing protein 3
27086	8.82e-04	1.11e-04	0.123	-3.865409	-0.475933	2265.27	FOXP1	forkhead box P1
10211	8.88e-04	1.12e-04	0.138	3.863417	0.531379	3681.47	FLOT1	flotillin 1
1773	8.88e-04	1.12e-04	0.157	3.863501	0.604972	933.79	DNASE1	deoxyribonuclease 1
254559	8.93e-04	1.13e-04	0.263	3.861802	1.016802	159.81	MIR9-3HG	MIR9-3 host gene
144097	9.01e-04	1.14e-04	0.199	3.859476	0.767738	581.08	SPINDOC	spindlin interactor and repressor of chromatin binding
8439	9.02e-04	1.14e-04	0.129	-3.85915	-0.498493	1754.54	NSMAF	neutral sphingomyelinase activation associated factor
1944	9.02e-04	1.14e-04	0.263	3.858931	1.013461	173.57	EFNA3	ephrin A3
64978	9.03e-04	1.14e-04	0.209	3.858671	0.804875	662.04	MRPL38	mitochondrial ribosomal protein L38
60559	9.08e-04	1.15e-04	0.12	-3.857303	-0.461574	4223.65	SPCS3	signal peptidase complex subunit 3
51117	9.10e-04	1.15e-04	0.198	3.856434	0.762808	573.87	COQ4	coenzyme Q4
221154	9.10e-04	1.15e-04	0.124	-3.856357	-0.477078	3045.34	MICU2	mitochondrial calcium uptake 2
23092	9.11e-04	1.15e-04	0.327	-3.855991	-1.262344	109.72	ARHGAP26	Rho GTPase activating protein 26
6427	9.14e-04	1.16e-04	0.128	-3.854958	-0.49171	8052.59	SRSF2	serine and arginine rich splicing factor 2
54535	9.15e-04	1.16e-04	0.243	3.854685	0.93524	271.38	CCHCR1	coiled-coil alpha-helical rod protein 1
11022	9.17e-04	1.16e-04	0.124	-3.854059	-0.478381	2045.39	TDRKH	tudor and KH domain containing
9728	9.19e-04	1.17e-04	0.121	-3.853235	-0.466267	2597.06	SECISBP2L	SECIS binding protein 2 like
8624	9.22e-04	1.17e-04	0.127	-3.852352	-0.490653	2011.65	PSMG1	proteasome assembly chaperone 1
7465	9.22e-04	1.17e-04	0.134	-3.852217	-0.514325	2183.96	WEE1	WEE1 G2 checkpoint kinase
2036	9.22e-04	1.17e-04	0.123	-3.851958	-0.472881	2189.55	EPB41L1	erythrocyte membrane protein band 4.1 like 1
284069	9.23e-04	1.17e-04	0.487	3.851619	1.874996	48.34	FAM171A2	family with sequence similarity 171 member A2
439	9.31e-04	1.18e-04	0.169	3.849367	0.649685	1348.6	GET3	guided entry of tail-anchored proteins factor 3, ATPase
26164	9.37e-04	1.19e-04	0.169	3.847754	0.649595	695.32	MTG2	mitochondrial ribosome associated GTPase 2
55892	9.38e-04	1.19e-04	0.139	-3.847223	-0.532846	1735.3	MYNN	myoneurin
10730	9.40e-04	1.20e-04	0.117	-3.84664	-0.450361	10383.59	YME1L1	YME1 like 1 ATPase
93100	9.42e-04	1.20e-04	0.313	3.846062	1.205481	159.61	NAPRT	nicotinate phosphoribosyltransferase
54918	9.42e-04	1.20e-04	0.12	-3.845844	-0.460448	6288.09	CMTM6	CKLF like MARVEL transmembrane domain containing 6
55852	9.46e-04	1.21e-04	0.11	-3.844745	-0.422273	4852.91	TEX2	testis expressed 2
93664	9.46e-04	1.21e-04	0.142	-3.844471	-0.544867	1618.22	CADPS2	calcium dependent secretion activator 2
5653	9.48e-04	1.21e-04	0.274	3.844055	1.051668	161.49	KLK6	kallikrein related peptidase 6
22907	9.49e-04	1.21e-04	0.139	3.843432	0.53441	1354.1	DHX30	DExH-box helicase 30
5495	9.53e-04	1.22e-04	0.123	-3.842361	-0.47148	2584.43	PPM1B	protein phosphatase, Mg2+/Mn2+ dependent 1B
51490	9.54e-04	1.22e-04	0.169	3.84202	0.649134	1140.7	SPOUT1	SPOUT domain containing methyltransferase 1
369	9.55e-04	1.22e-04	0.162	3.841531	0.622624	1091.13	ARAF	A-Raf proto-oncogene, serine/threonine kinase
10129	9.61e-04	1.23e-04	0.271	3.839983	1.04086	151.15	FRY	FRY microtubule binding protein
51063	9.63e-04	1.23e-04	0.225	3.839278	0.864896	269.37	CALHM2	calcium homeostasis modulator family member 2
9218	9.63e-04	1.23e-04	0.121	-3.839208	-0.465512	5593.92	VAPA	VAMP associated protein A
7520	9.66e-04	1.24e-04	0.111	-3.838317	-0.427162	20202.23	XRCC5	X-ray repair cross complementing 5
23522	9.68e-04	1.24e-04	0.114	-3.8376	-0.438107	3087.23	KAT6B	lysine acetyltransferase 6B
89953	9.70e-04	1.25e-04	0.223	3.83685	0.856918	274.01	KLC4	kinesin light chain 4
25	9.71e-04	1.25e-04	0.14	3.836651	0.535531	2619.33	ABL1	ABL proto-oncogene 1, non-receptor tyrosine kinase
9380	9.74e-04	1.25e-04	0.146	3.835736	0.559446	1097.27	GRHPR	glyoxylate and hydroxypyruvate reductase
3417	9.75e-04	1.25e-04	0.12	3.83542	0.460115	5826.87	IDH1	isocitrate dehydrogenase (NADP(+)) 1
101927795	9.75e-04	1.25e-04	0.187	-3.835183	-0.718466	406.15	BZW1-AS1	BZW1 antisense RNA 1
5976	9.75e-04	1.25e-04	0.144	3.83514	0.552697	3123.35	UPF1	UPF1 RNA helicase and ATPase
23108	9.83e-04	1.27e-04	0.181	3.832986	0.691987	571.12	RAP1GAP2	RAP1 GTPase activating protein 2
65268	9.85e-04	1.27e-04	0.249	3.832352	0.954816	200.83	WNK2	WNK lysine deficient protein kinase 2
55635	9.86e-04	1.27e-04	0.158	-3.831902	-0.604718	1501.15	DEPDC1	DEP domain containing 1
285237	9.91e-04	1.28e-04	0.143	-3.83056	-0.547201	1169.82	C3orf38	chromosome 3 open reading frame 38
8427	9.93e-04	1.28e-04	0.18	3.829991	0.689322	587.82	ZNF282	zinc finger protein 282
222	9.93e-04	1.28e-04	0.167	3.829622	0.639514	630.75	ALDH3B2	aldehyde dehydrogenase 3 family member B2
5687	9.98e-04	1.29e-04	0.119	-3.82829	-0.456146	7075.63	PSMA6	proteasome 20S subunit alpha 6
23178	9.99e-04	1.29e-04	0.152	3.828004	0.580509	780.11	PASK	PAS domain containing serine/threonine kinase
6560	9.99e-04	1.29e-04	0.247	3.82769	0.943947	254.46	SLC12A4	solute carrier family 12 member 4
27330	9.99e-04	1.29e-04	0.169	-3.827678	-0.645301	609.29	RPS6KA6	ribosomal protein S6 kinase A6
9135	1.00e-03	1.29e-04	0.12	-3.827438	-0.458458	3922.83	RABEP1	rabaptin, RAB GTPase binding effector protein 1
399717	1.01e-03	1.30e-04	0.14	3.825663	0.533893	1030.78	GATA3-AS1	GATA3 antisense RNA 1
26166	1.01e-03	1.31e-04	0.361	-3.824885	-1.382246	88.7	RGS22	regulator of G protein signaling 22
23287	1.01e-03	1.31e-04	0.146	-3.824937	-0.557274	932.04	AGTPBP1	ATP/GTP binding carboxypeptidase 1
90507	1.02e-03	1.32e-04	0.283	3.822919	1.082604	164.52	SCRN2	secernin 2
